event-id,visible,timestamp,location-long,location-lat,study-specific-measurement,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
13872701240,true,2016-06-15 15:29:00.000,-89.98956667,35.1442,"11.06296334:12.70054555","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227634.52371824806,3893126.9826295194,"16N"
13872701241,true,2016-06-18 20:28:00.000,-89.9897,35.14416667,"22.6054015:11.09454757","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227622.26172104437,3893123.64995845,"16N"
13872701242,true,2016-06-21 14:42:00.000,-89.9897,35.14426667,"14.57509107:10.66856011","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227622.59528506442,3893134.7449744297,"16N"
13872701243,true,2016-06-24 14:06:00.000,-89.9896,35.14421667,"13.29392792:58.18716284","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227631.54184427252,3893128.9234846784,"16N"
13872701244,true,2016-06-29 15:49:00.000,-89.99023333,35.14415,"11.52941968:52.8178572","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227573.601888193,3893123.2618001206,"16N"
13872701245,true,2016-07-02 15:00:00.000,-89.98966667,35.14425,"16.47793665:41.55650729","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227625.57715533505,3893132.804116083,"16N"
13872701246,true,2016-07-05 13:39:00.000,-89.9901,35.14413333,"22.45164538:79.53752486","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227585.69710558536,3893121.0468978845,"16N"
13872701247,true,2016-07-13 16:41:00.000,-89.99085,35.1445,"47.58381785:73.29839713","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227518.57051231113,3893163.7844374767,"16N"
13872701248,true,2016-07-16 14:31:00.000,-89.99006667,35.14465,"13.71299041:10.63202929","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227590.45823044894,3893178.2801933545,"16N"
13872701249,true,2016-07-20 14:13:00.000,-89.98995,35.14465,"22.5744:53.86894087","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227601.0907103856,3893177.9604987004,"16N"
13872701250,true,2016-07-23 14:06:00.000,-89.98968333,35.14421667,"20.10862697:60.75334852","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227623.9476969685,3893129.1517930278,"16N"
13872701251,true,2016-07-27 14:12:00.000,-89.99035,35.14421667,"0.943500991:14.22468718","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227563.19177749084,3893130.97857176,"16N"
13872701252,true,2016-07-30 14:08:00.000,-89.99021667,35.14415,"13.04553228:64.61891727","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227575.12017237023,3893123.2161459974,"16N"
13872701253,true,2016-08-03 14:14:00.000,-89.98998333,35.1447,"19.75405788:2.393372832","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227598.22004934767,3893183.599335792,"16N"
13872701254,true,2016-08-06 14:04:00.000,-89.99,35.14471667,"17.94653532:12.64917322","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227596.7564756014,3893185.4945535036,"16N"
13872701255,true,2016-08-10 14:19:00.000,-89.98993333,35.14461667,"18.97497764:35.12859454","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227602.4987096954,3893174.216851949,"16N"
13872701256,true,2016-08-13 14:39:00.000,-89.99031667,35.14465,"7.021579993:33.61827901","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227567.67499453295,3893178.9652758753,"16N"
13872701257,true,2016-08-17 14:11:00.000,-89.98995,35.14468333,"23.05651275:10.79168364","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227601.2018978423,3893181.6584680118,"16N"
13872701258,true,2016-08-20 14:35:00.000,-89.98983333,35.1447,"17.06895095:11.19806733","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227611.88998131064,3893183.1883250796,"16N"
13872701259,true,2016-08-24 15:07:00.000,-89.98985,35.1446,"17.63956711:16.75075242","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227610.0372118323,3893172.1389839766,"16N"
13872701260,true,2016-08-27 14:46:00.000,-89.98996667,35.14448333,"3.960660442:15.99213486","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227599.01551859733,3893159.5141109927,"16N"
13872701261,true,2016-08-31 14:22:00.000,-89.99003333,35.14461667,"16.69611077:3.55553029","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227593.3854121862,3893174.4908656976,"16N"
13872701262,true,2016-09-03 13:43:00.000,-89.99,35.14463333,"19.75562132:18.31930537","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227596.4784522007,3893176.247965818,"16N"
13872701263,true,2016-09-07 13:20:00.000,-89.9898,35.14461667,"14.21319534:13.72151199","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227614.64946882677,3893173.851523714,"16N"
13872701264,true,2016-09-10 13:52:00.000,-89.98975,35.14473333,"11.58612221:24.9264714","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227619.59526404232,3893186.6579729677,"16N"
13872701265,true,2016-09-13 12:51:00.000,-89.99001667,35.14468333,"17.11083546:21.80133593","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227595.12606736447,3893181.841153131,"16N"
13872701266,true,2016-09-17 12:49:00.000,-89.99023333,35.1446,"1.532227096:13.72256107","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227575.10320071253,3893173.189381208,"16N"
13872701267,true,2016-09-21 14:17:00.000,-89.99018333,35.14448333,"3.355692049:13.72256107","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227579.2706153349,3893160.10780644,"16N"
13872701268,true,2016-09-24 14:34:00.000,-89.99013333,35.1446,"7.569178681:48.17191104","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227584.21650064888,3893172.915349137,"16N"
13872701269,true,2016-09-28 13:28:00.000,-89.99016667,35.14416667,"17.6965208:7.551122262","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227579.7324612678,3893124.9286697665,"16N"
13872701270,true,2016-10-05 15:25:00.000,-89.99015,35.1441,"17.80765483:19.98984804","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227581.02923620172,3893117.4859411437,"16N"
13872701271,true,2016-10-08 14:51:00.000,-89.99023333,35.14393333,"1.78548058:20.84484222","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227572.87902889895,3893099.2222255417,"16N"
13872701272,true,2016-10-12 15:22:00.000,-89.99018333,35.14411667,"15.82475873:15.366544","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227578.04736869037,3893119.426814367,"16N"
13872701273,true,2016-10-15 18:48:00.000,-89.9903,35.14401667,"2.065006525:21.97501046","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227567.08118847077,3893108.651514067,"16N"
13872701274,true,2016-10-19 16:06:00.000,-89.99006667,35.14396667,"4.224903043:19.83062684","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227588.1786019053,3893102.464611236,"16N"
13872701275,true,2016-10-22 15:30:00.000,-89.99028333,35.14395,"0.49071592:80.59111689","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227568.37795715214,3893101.2087833146,"16N"
13872701276,true,2016-10-26 15:05:00.000,-89.98998333,35.14463333,"20.5179435:NA","radio-transmitter","Agkistrodon contortrix","ID_4196","ID_4196","Spatial ecology of copperhead snakes in an urban park",227597.99763858877,3893176.202287589,"16N"
13872701277,true,2016-06-29 14:54:00.000,-89.98548333,35.14498333,"6.824669376:15.99246638","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",228009.26149767323,3893202.713478978,"16N"
13872701278,true,2016-07-02 13:18:00.000,-89.98555,35.14511667,"0.897552847:20.5092782","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",228003.62986234977,3893217.6899679503,"16N"
13872701279,true,2016-07-05 15:33:00.000,-89.98576667,35.14506667,"2.539226739:21.80205734","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",227983.717662605,3893212.735314257,"16N"
13872701280,true,2016-07-13 13:41:00.000,-89.98555,35.14515,"3.758543043:25.40201595","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",228003.74088702374,3893221.387932445,"16N"
13872701281,true,2016-07-16 12:53:00.000,-89.98528333,35.14508333,"4.482657046:25.40201595","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",228027.8210614196,3893213.2612963505,"16N"
13872701282,true,2016-07-20 14:30:00.000,-89.98555,35.14515,"3.758543043:22.39600862","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",228003.74088702374,3893221.387932445,"16N"
13872701283,true,2016-07-23 14:25:00.000,-89.98551667,35.14495,"2.040342771:43.6642551","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",228006.11211919744,3893199.1067338367,"16N"
13872701284,true,2016-07-27 14:36:00.000,-89.98511667,35.14473333,"17.04900526:16.80873216","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",228041.84347415232,3893173.972850767,"16N"
13872701285,true,2016-07-30 14:46:00.000,-89.9853,35.14475,"3.768745764:24.6047957","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",228025.191638184,3893176.3239332135,"16N"
13872701286,true,2016-08-03 14:50:00.000,-89.98541667,35.14455,"10.47837725:0","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",228013.8930097606,3893154.453125956,"16N"
13872701287,true,2016-08-06 14:23:00.000,-89.98541667,35.14455,"10.47837725:4.917501877","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",228013.8930097606,3893154.453125956,"16N"
13872701288,true,2016-08-10 14:39:00.000,-89.98536667,35.14456667,"11.51078292:5.547273694","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",228018.50518056087,3893156.165866938,"16N"
13872701289,true,2016-08-13 14:35:00.000,-89.98536667,35.14461667,"8.562531638:17.75300006","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",228018.67172172427,3893161.7133677523,"16N"
13872701290,true,2016-08-17 14:45:00.000,-89.98523333,35.14473333,"9.015317987:58.90685401","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",228031.2119322922,3893174.2920001894,"16N"
13872701291,true,2016-08-20 16:13:00.000,-89.98576667,35.14503333,"0.690182865:10.66848578","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",227983.60659676895,3893209.036240052,"16N"
13872701292,true,2016-08-24 16:14:00.000,-89.98566667,35.14498333,"2.507892602:47.45055131","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",227992.5532759782,3893203.215115359,"16N"
13872701293,true,2016-08-27 16:13:00.000,-89.98531667,35.14466667,"1.57645744:10.30792998","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",228023.39490251982,3893167.1240749173,"16N"
13872701294,true,2016-08-31 15:37:00.000,-89.98536667,35.14458333,"11.08697935:9.834585669","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",228018.56067205349,3893158.0142942057,"16N"
13872701295,true,2016-09-03 15:26:00.000,-89.98546667,35.14455,"7.038728491:66.99912226","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",228009.3363636689,3893154.589924035,"16N"
13872701296,true,2016-09-07 15:38:00.000,-89.98538333,35.14515,"5.260400211:61.45202552","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",228018.9298993427,3893220.931922474,"16N"
13872701297,true,2016-09-10 16:00:00.000,-89.98605,35.14523333,"5.622290792:47.90526418","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",227958.45238205837,3893232.001555634,"16N"
13872701298,true,2016-09-13 14:36:00.000,-89.98655,35.1451,"47.70289552:90.67607264","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",227912.44200977258,3893218.5769704115,"16N"
13872701299,true,2016-09-17 19:50:00.000,-89.98561667,35.14481667,"13.29370825:0","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",227996.5547322274,3893184.587375515,"16N"
13872701300,true,2016-09-21 15:43:00.000,-89.98561667,35.14481667,"13.29370825:37.26109302","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",227996.5547322274,3893184.587375515,"16N"
13872701301,true,2016-09-24 14:52:00.000,-89.98566667,35.14515,"10.45560725:30.20302113","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",227993.1084868029,3893221.7071573497,"16N"
13872701302,true,2016-09-28 14:45:00.000,-89.98573333,35.14488333,"15.09307498:3.6978126","radio-transmitter","Agkistrodon contortrix","ID_4218","ID_4218","Spatial ecology of copperhead snakes in an urban park",227986.14526105713,3893192.302508029,"16N"
